player_id,player_name,appearances,teams,total_points,position_id,position,attack_rating,defence_rating,overall_rating,reliability,reliable_overall
540,James Clare,50,1,84.0,2,Position 2,0.10624475570251873,-1.5522728501367553,-1.4460280944342365,1.0,-1.4460280944342365
611,Craig Mullen,13,1,30.0,14,Position 14,-0.5083732554929482,-2.048774353546372,-2.5571476090393204,0.570087712549569,-1.457798431088826
220,Leon Ruan,39,4,8.0,18,Position 18,-0.6791774600894902,-0.8001360438641524,-1.4793135039536427,0.9874208829065749,-1.4607050461695248
320,Brad Fash,141,1,16.0,18,Position 18,-0.9198594172395329,-0.5477321906802549,-1.467591607919788,1.0,-1.467591607919788
340,Jack Billington,21,1,0.0,16,Position 16,-1.2575679826170663,-0.8146174202387718,-2.072185402855838,0.724568837309472,-1.5014409680369145
394,Renouf Atoni,58,2,20.0,16,Position 16,-1.1650489485345739,-0.3401079384711752,-1.505156887005749,1.0,-1.505156887005749
64,Sam Hewitt,107,2,56.0,11,Position 11,-0.5047791658383947,-1.0021431507418175,-1.5069223165802121,1.0,-1.5069223165802121
274,Matthew Foster,30,3,4.0,18,Position 18,-1.1744516519192503,-0.5785304332948443,-1.7529820852140947,0.8660254037844386,-1.5181270181744235
70,Leroy Cudjoe,130,1,84.0,3,Position 3,-1.1241047287459165,-0.4090914754961527,-1.5331962042420693,1.0,-1.5331962042420693
251,Ed Chamberlain,76,3,20.0,12,Position 12,-1.2988112308303568,-0.23666045351497142,-1.5354716843453282,1.0,-1.5354716843453282
341,Aidan McGowan,18,1,12.0,2,Position 2,-0.7493259061188393,-1.5507580714318194,-2.300083977550659,0.6708203932499369,-1.542943238328412
255,Andrew Dixon,33,3,0.0,18,Position 18,-2.040936055606723,0.33024273416915195,-1.7106933214375712,0.9082951062292475,-1.5538143721208029
270,Ryan Hampshire,80,4,250.0,1,Position 1,-0.9238497071893284,-0.6356387349190741,-1.5594884421084023,1.0,-1.5594884421084023
5,Cameron Scott,109,2,124.0,3,Position 3,-0.052745451173312134,-1.514741943751636,-1.5674873949249482,1.0,-1.5674873949249482
92,Rhys Kennedy,51,2,8.0,10,Position 10,-1.5467062225150707,-0.021672941943891903,-1.5683791644589626,1.0,-1.5683791644589626
518,Bodene Thompson,53,2,16.0,12,Position 12,-1.0659816897826668,-0.5140053384481682,-1.579987028230835,1.0,-1.579987028230835
421,Nathan Peats,60,3,12.0,9,Position 9,-1.1492573407381317,-0.4422450193401347,-1.5915023600782665,1.0,-1.5915023600782665
35,Dean Hadley,155,2,44.0,12,Position 12,-0.8997935632440243,-0.6981903042648622,-1.5979838675088864,1.0,-1.5979838675088864
14,Will Gardiner,55,2,4.0,18,Position 18,-0.8223171519942846,-0.7767531193921012,-1.5990702713863858,1.0,-1.5990702713863858
142,Joe Shorrocks,141,5,28.0,18,Position 18,-1.0477890698485235,-0.5540958814781181,-1.6018849513266415,1.0,-1.6018849513266415
316,Tee Ritson,25,1,12.0,5,Position 5,-1.4159056608069913,-0.6578441590260145,-2.0737498198330058,0.7905694150420949,-1.639443182009029
104,James Meadows,18,1,8.0,7,Position 7,-0.8061425727037915,-1.6620731514567533,-2.4682157241605447,0.6708203932499369,-1.6557294427070544
353,Keanan Brand,47,3,72.0,2,Position 2,-1.412434985639436,-0.2529905159507754,-1.6654255015902115,1.0,-1.6654255015902115
355,Kieran Rush,40,1,4.0,15,Position 15,-0.7781548549955567,-0.9172000088866152,-1.695354863882172,1.0,-1.695354863882172
585,Jordan Thompson,45,3,16.0,13,Position 13,-0.5817690837186128,-1.1144629366396441,-1.696232020358257,1.0,-1.696232020358257
306,Zach Jebson,15,1,4.0,18,Position 18,-0.9224685797433962,-1.8734998956286082,-2.795968475372004,0.6123724356957945,-1.712174025392211
144,Nathan Connell,27,1,8.0,2,Position 2,-0.08617817052983043,-2.0105546295308963,-2.096732800060727,0.8215838362577492,-1.7226417774813443
645,Sean O'Loughlin,27,1,4.0,13,Position 13,-2.2768768184851913,0.17449268424814268,-2.102384134237049,0.8215838362577492,-1.7272848222939015
139,Ben Hellewell,56,3,32.0,12,Position 12,-0.41491358364167275,-1.370567983549767,-1.78548156719144,1.0,-1.78548156719144
311,Ethan Havard,124,1,36.0,16,Position 16,-1.7461270700527047,-0.04481601654321453,-1.7909430865959193,1.0,-1.7909430865959193
501,James Cunningham,49,4,8.0,9,Position 9,-1.4298395448563257,-0.361881183785067,-1.7917207286413928,1.0,-1.7917207286413928
344,Jack Bibby,16,2,4.0,16,Position 16,-1.2923497805096023,-1.5462675983890508,-2.838617378898653,0.6324555320336759,-1.7952992646113861
441,Danny Addy,58,2,8.0,18,Position 18,-1.863125549425471,0.06018711883472799,-1.802938430590743,1.0,-1.802938430590743
8,Morgan Smith,54,3,24.0,7,Position 7,-1.2416350026563079,-0.5760826293628875,-1.8177176320191952,1.0,-1.8177176320191952
127,Ryan Brierley,116,3,287.0,1,Position 1,-0.3525565820899079,-1.5154703590099903,-1.8680269410998982,1.0,-1.8680269410998982
659,Mickael Simon,24,1,0.0,16,Position 16,-0.9800173535675589,-1.4601367676956956,-2.4401541212632543,0.7745966692414834,-1.8901352547663957
201,Connor Wrench,63,2,96.0,3,Position 3,-1.0380885446777393,-0.8640234650624822,-1.9021120097402213,1.0,-1.9021120097402213
277,Harry Rushton,68,2,12.0,11,Position 11,-1.0468766427764837,-0.8626367570223479,-1.9095133997988316,1.0,-1.9095133997988316
96,Oli Leyland,33,2,89.0,6,Position 6,-0.627306467279909,-1.4808263893682054,-2.1081328566481146,0.9082951062292475,-1.9148067569745661
497,Eloi Pelissier,32,2,17.0,17,Position 17,-0.5559539396792172,-1.5901533901239784,-2.1461073298031956,0.8944271909999159,-1.9195367505802023
361,Adam Sidlow,33,3,24.0,16,Position 16,-0.5836474469680771,-1.584100489618909,-2.167747936586986,0.9082951062292475,-1.9689548423405085
470,Alex Foster,30,1,20.0,18,Position 18,-1.128048490115402,-1.14846490974507,-2.2765133998604723,0.8660254037844386,-1.9715184363348506
616,Junior Sa'u,26,3,16.0,4,Position 4,-0.7266015203103009,-1.7501544053469527,-2.4767559256572538,0.806225774829855,-1.9968244652274543
278,Liam Tindall,30,2,8.0,2,Position 2,-1.0690689393582318,-1.2654792447956311,-2.3345481841538627,0.8660254037844386,-2.021778033836077
177,Harvie Hill,84,2,20.0,16,Position 16,-1.3208151095631435,-0.7814564761085694,-2.102271585671713,1.0,-2.102271585671713
273,Franck Maria,40,1,4.0,18,Position 18,-1.3457584893835814,-0.7584483696085239,-2.1042068589921055,1.0,-2.1042068589921055
48,Ben Nakubuwai,42,2,4.0,16,Position 16,-0.27425204911626466,-1.8491995717221326,-2.1234516208383973,1.0,-2.1234516208383973
532,Jack Wells,16,3,8.0,18,Position 18,-1.604288704739053,-1.7644638947502447,-3.368752599489298,0.6324555320336759,-2.1305862175998325
282,Cesar Rouge,72,3,66.0,15,Position 15,-0.9540453182183481,-1.1817149359170365,-2.1357602541353846,1.0,-2.1357602541353846
529,Tyla Hepi,22,1,0.0,16,Position 16,-0.7599513026037662,-2.2576417299057367,-3.017593032509503,0.7416198487095663,-2.237906888236739
389,Jay Pitts,152,2,76.0,11,Position 11,-1.0791982428850817,-1.1743670269277162,-2.253565269812798,1.0,-2.253565269812798
249,Brad Martin,43,1,8.0,18,Position 18,0.052891096163136454,-2.3166744113965954,-2.263783315233459,1.0,-2.263783315233459
260,Joe Bullock,123,4,20.0,16,Position 16,-0.8924060060463661,-1.4038033776443075,-2.2962093836906736,1.0,-2.2962093836906736
261,Jack Charles,25,1,62.0,7,Position 7,-0.6764601694919596,-2.4142236613809382,-3.090683830872898,0.7905694150420949,-2.4434001082532477
28,Kelepi Tanginoa,153,3,152.0,18,Position 18,-1.174958792513483,-1.2848118115134386,-2.4597706040269216,1.0,-2.4597706040269216
244,Tiaki Chan,78,5,20.0,16,Position 16,0.13260475473762562,-2.6880481196473966,-2.555443364909771,1.0,-2.555443364909771
322,Agnatius Paasi,99,1,36.0,16,Position 16,-1.997349141666481,-0.5835412822789537,-2.580890423945435,1.0,-2.580890423945435
56,Elliot Wallis,38,3,44.0,2,Position 2,-1.4739592597352678,-1.2524363039262048,-2.7263955636614723,0.9746794344808963,-2.6573616861607885
392,Liam Kay,68,2,60.0,2,Position 2,-1.1854556467080188,-1.5206435559077374,-2.706099202615756,1.0,-2.706099202615756
174,Liam Byrne,166,2,8.0,16,Position 16,-2.052514701808298,-0.7160196665099037,-2.7685343683182015,1.0,-2.7685343683182015
106,Hakim Miloudi,32,3,24.0,5,Position 5,-1.0518154704163472,-2.14691925392531,-3.1987347243416573,0.8944271909999159,-2.8610353142467986
3,Jack Walker,74,4,108.0,1,Position 1,-0.9891412277724311,-1.8764138221356024,-2.8655550499080333,1.0,-2.8655550499080333
419,Will Dagger,65,3,120.0,1,Position 1,-2.0297518010902675,-0.8936385395566413,-2.923390340646909,1.0,-2.923390340646909
338,Jonny Vaughan,20,2,8.0,4,Position 4,-2.3936789894053776,-1.7550488570271883,-4.148727846432566,0.7071067811865476,-2.933593593509929
191,Paul Seguier,108,1,30.0,18,Position 18,-1.046930930739829,-1.8894613364356487,-2.936392267175478,1.0,-2.936392267175478
240,Kai Morgan,23,1,6.0,15,Position 15,-1.459806094205864,-2.523669478695911,-3.983475572901775,0.758287544405155,-3.020619910373605
435,Alex Sutcliffe,38,2,16.0,3,Position 3,-1.5911001892805678,-1.5302396612067157,-3.1213398504872836,0.9746794344808963,-3.042305760295631
721,Matthew Smith,21,2,0.0,7,Position 7,-3.065769872160603,-1.200440730037777,-4.26621060219838,0.724568837309472,-3.0911632557522224
